Consulta 1: Todas as escolas com suas cidades e telefones ;
codigo|nome|cod_municipio|endereco|compl_endereco|bairro|cod_loc_dif|cod_escola|ddd|numero|codigo|nome|uf
11109815|IFRO - CAMPUS CACOAL|1100049|BR 364 KM 228 LOTE 2A||ZONA RURAL|0||||1100049|Cacoal|RO
11034459|ESCOLA DE ENSINO ESPECIAL MAJOR OSWALDO HARGER|1100056|RUA ANTONIO CARLOS ZANCAN|ESCOLA|ELDORADO|0||||1100056|Cerejeiras|RO
11034467|CEEJA CARLOS DRUMOND DE ANDRADE|1100056|RUA ARACAJU||LIBERDADE|0||||1100056|Cerejeiras|RO
11034696|EEEF FLORIANO PEIXOTO|1100056|RUA RORAIMA||CENTRO|0||||1100056|Cerejeiras|RO
11034750|EMEIEF IRMA DULCE|1100056|RUA JOSE DE SOUZA NEIVA||MARANATA|0||||1100056|Cerejeiras|RO
11034777|EEEF GOV JERONIMO GARCIA DE SANTANA|1100056|RUA ROBSON FERREIRA TREVISAN|ESCOLA|JOSE DE ANCHIETA|0||||1100056|Cerejeiras|RO
11034955|EMEIEF REGINA SPERFELD SEBOLD|1100056|RUA BAHIA||ELDORADO|0||||1100056|Cerejeiras|RO
11034998|EEEM TANCREDO DE ALMEIDA NEVES|1100056|RUA PANAMA||LIBERDADE|0||||1100056|Cerejeiras|RO
11035056|EEEF CASTRO ALVES|1100056|AVENIDA DAS NACOES||CENTRO|0||||1100056|Cerejeiras|RO
11035072|EMEIEF MUNDO DA CRIANCA TIAGO PANATTO|1100056|RUA PANAMA|PREDIO ESCOLAR|LIBERDADE|0||||1100056|Cerejeiras|RO
11037075|ESCOLA DE EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO DIMENSAO|1100056|AVENIDA DAS NACOES||MARANATA|0||||1100056|Cerejeiras|RO
11042346|EMEIEF PROFª MARIA HELENA BARREIROS|1100056|RUA RIO DE JANEIRO||JARDIM SAO PAULO|0||||1100056|Cerejeiras|RO
11045329|EMEI MORANGUINHO FELIZ|1100056|RUA ANTONIO CARLOS ZANCAN||MARANATA|0||||1100056|Cerejeiras|RO
11049286|EMEI ISABEL OLIVEIRA DE ALMEIDA|1100056|RUA MINAS GERAIS||CENTRO|0||||1100056|Cerejeiras|RO
11050934|ESCOLA FAMILIA AGRICOLA MANOEL RIBEIRO|1100056|LINHA 4 EIXO| GLEBA 21| ESQUINA COM LINHA 2.|0||||1100056|Cerejeiras|RO
11055405|CM MARILENE PEREIRA DE SOUZA|1100056|AVENIDA ESTADOS||ELDORADO|0||||1100056|Cerejeiras|RO
11035099|CEEJA TANCREDO DE ALMEIDA NEVES|1100064|RUA TIRADENTES||CENTRO|0||||1100064|Colorado do Oeste|RO
11035102|CENTRO MUNICIPAL DE EDUCACAO INFANTIL MONTEIRO LOBATO|1100064|AVENIDA TAPAJOS||CENTRO|0||||1100064|Colorado do Oeste|RO
11035110|EMEIEF 16 DE JUNHO|1100064|AVENIDA RIO MADEIRA|PREDIO|CRUZEIRO|0||||1100064|Colorado do Oeste|RO
11035188|EMEIEF PROFESSORA CLAIR DA SILVA WEYH|1100064|LINHA 4 ESQUINA COM 1ª EIXO|SEMEC|ZONA RURAL|0||||1100064|Colorado do Oeste|RO
11035269|INSTITUTO EDUCACIONAL DIMENSAO|1100064|AVENIDA GUAPORE||CENTRO|0||||1100064|Colorado do Oeste|RO
11035277|EMEIEF DOM JOAO VI|1100064|LINHA 1 KM 13 RUMO COLORADO|BR 435|ZONA RURAL|0||||1100064|Colorado do Oeste|RO
11035404|EMEIEF GETULIO VARGAS|1100064|LINHA 6 ESQUINA COM 2 EIXO|NOVO COLORADO|ZONA RURAL|0||||1100064|Colorado do Oeste|RO
11035420|EMEIEF GOVERNADOR ANGELO ANGELIN|1100064|RUA CAMBARA|PREDIO|MINAS GERAIS|0||||1100064|Colorado do Oeste|RO
11035544|EMEIF JULIETA VILELA VELOZO|1100064|RUA BARTOLOMEU BUENO|PREDIO ESCOLAR|SANTA LUZIA|0||||1100064|Colorado do Oeste|RO
11035773|EMEIEF PLANALTO|1100064|LINHA 2 ESQUINA COM 2ª EIXO ZONA RURAL|ZONA RURAL||0||||1100064|Colorado do Oeste|RO
11035790|EMEIEF PREFEITO MARCOS DONADON|1100064|RUA CEARA|SETOR B|SAO JOSE|0||||1100064|Colorado do Oeste|RO
11035951|EEEFM MANUEL BANDEIRA|1100064|RUA MATO GROSSO||SAO JOSE|0||||1100064|Colorado do Oeste|RO
11035960|EEEFM PAULO DE ASSIS RIBEIRO|1100064|AVENIDA PAULO DE ASSIS RIBEIRO|PREDIO|CENTRO|0||||1100064|Colorado do Oeste|RO
11037016|IFRO - CAMPUS COLORADO DO OESTE|1100064|BR 435 KM 63|CAIXA POSTAL 51|ZONA RURAL|0||||1100064|Colorado do Oeste|RO
11037032|ESCOLA DE ENSINO ESPECIAL MARCOS ARITANA|1100064|RUA GOIAS|PREDIO|SAO JOSE|0||||1100064|Colorado do Oeste|RO
11036125|EEEFM COLINA VERDE|1100072|3º EIXO|S/N|DISTRITO RONDOLANDIA|0||||1100072|Corumbiara|RO
11036303|EMEF HELICONIA|1100072|LINHA 07 2ª EIXO KM 9|||||||1100072|Corumbiara|RO
11036397|EEEFM MARECHAL RONDON|1100072|RUA PEDRO ALVARES CABRAL|DIST.VIT. DA UNIAO|CENTRO|0||||1100072|Corumbiara|RO
11036486|EEEFM DOUTOR OSWALDO PIANNA|1100072|AVENIDA ANTONIO NOVAES|ESCOLA|CENTRO|0||||1100072|Corumbiara|RO
11036516|EMEIEF PROFESSOR LUIZ BENVENOTO DALA COSTA|1100072|RUA SENADOR OLAVO PIRES NO DISTRITO DE ALTO GUARAJUS|PREDIO|CENTRO|0||||1100072|Corumbiara|RO
11036575|EEEF SAO ROQUE|1100072|AVENIDA GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA|ESCOLA|CENTRO|0||||1100072|Corumbiara|RO
11036648|EMEIEF PROFESSOR DOMINGOS PEREIRA DA ROCHA|1100072|AVENIDA SENADOR OLAVO PIRES NO DISTRITO DE VITORIA DA UNIAO|PREDIO|CENTRO|0||||1100072|Corumbiara|RO
11038519|EMEF MUNDO MAGICO|1100072|AV. SENADOR OLAVO PIRES||CENTRO|0||||1100072|Corumbiara|RO
11041749|CEEJA PAULO FREIRE|1100072|AVENIDA GUARAJUS||CENTRO|||||1100072|Corumbiara|RO
11049391|CENTRO MUNICIPAL DE EDUCACAO INFANTIL CMEI JUSAIA MAIA DA SILVA|1100072|AVENIDA BRASIL|PREDIO PROPRIO|CENTRO|0||||1100072|Corumbiara|RO
11005386|CEEJA JOSE ALVES DE ALMEIDA|1100080|AVENIDA ANTONIO PSURIADAKIS||SETOR 01|0||||1100080|Costa Marques|RO
11005610|EMEF GOMES CARNEIRO|1100080|AVENIDA CHIANCA|CENTRO|SETOR 02|0||||1100080|Costa Marques|RO
11005769|EEEF RAIMUNDO DE OLIVEIRA MESQUITA|1100080|TRAVESSA 25||SETOR 04|0||||1100080|Costa Marques|RO
11005823|EEEFM ANGELINA DOS ANJOS|1100080|AV. SANTA CRUZ||SETOR 03|0||||1100080|Costa Marques|RO
11005831|EMEIF JARDIM DE INFANCIA BEIJA FLOR|1100080|AVENIDA 13 DE SETEMBRO||SETOR 01|0||||1100080|Costa Marques|RO
11005858|EMEIF GENERAL SAMPAIO|1100080|AV GUAJARA MIRIM||CENTRO|3||||1100080|Costa Marques|RO
11039396|EMEI NOSSA SENHORA APARECIDA|1100080|AV LIMOEIRO|PREDIO ESCOLAR|SETOR 03|||||1100080|Costa Marques|RO
11041420|EPMEIF MARIA LUCINETE FIRMINO MIRANDA|1100080|BR 429 KM 15|ZONA RURAL||||||1100080|Costa Marques|RO
11041447|EPMEIF ILTON JOSE MARTINS|1100080|AV. AIRTON SENNA|SAO DOMINGOS|CENTRO|0||||1100080|Costa Marques|RO
11042338|INSTITUTO EDUCACIONAL LUZIA CONCEICAO ORTIZ APAE|1100080|AV PROFESSORA ANA COELHO|CENTRO|CENTRO|0||||1100080|Costa Marques|RO
11045507|EMEF AMERICO CASARA|1100080|AV. GUAPORE|PREDIO|SETOR 02|0||||1100080|Costa Marques|RO
11047216|EEEFM DARCY DA SILVEIRA|1100080|AV. 1º DE MAIO - DISTRITO SAO DOMINGOS DO GUAPORE KM 58|DIST. SAO DOMINGOS|SAO DOMINGOS DO GUAPORE|0||||1100080|Costa Marques|RO
11048654|EMEF PREFEITO RUY RODRIGUES DE ALMEIDA|1100080|RUA 16 DE JULHO|BAIRRO DA MANGUEIRA|SETOR 06|0||||1100080|Costa Marques|RO
11048662|EMEI ANTONIO BEZERRA NETO|1100080|AVENIDA SENADOR OLAVO PIRES|PREDIO|CENTRO|0||||1100080|Costa Marques|RO
11107820|CRECHE MUNICIPAL MUNDO MAGICO|1100080|PROF ANA COELHO RODRIGUES|SETOR 03||0||||1100080|Costa Marques|RO
11027487|EMEIEF AURELIO BUARQUE DE HOLANDA|1100098|LINHA 05| GLEBA 05| KM 45|1||||1100098|Espigão D'Oeste|RO
11027533|EMEIEF BRAS CUBAS|1100098|ESTRADA ZE BAIANO|2126|LINHA/SETOR|0||||1100098|Espigão D'Oeste|RO
11027690|EEEF FERNANDA SOUZA DE PAULA|1100098|RUA SAO PAULO|ESCOLA|LIBERDADE|0||||1100098|Espigão D'Oeste|RO
11027754|EEEFM JEAN PIAGET|1100098|RUA ALAGOAS|PREDIO|MORADA DO SOL|0||||1100098|Espigão D'Oeste|RO
11027762|EEEF JERRIS ADRIANI TURATTI|1100098|RUA GOIAS||VISTA ALEGRE|0||||1100098|Espigão D'Oeste|RO
11027851|EMEF JUSCELINO KUBITSCHEK DE OLIVEIRA|1100098|LINHA 38| GLEBA 21| SITIO AGUA BOA|||||1100098|Espigão D'Oeste|RO
11027878|EEEF MARIA LOURENCO CASSIANO|1100098|RUA RONDONIA - 15 KM|15 KM||0||||1100098|Espigão D'Oeste|RO
11027886|EMEF MARIA ROSA DE OLIVEIRA|1100098|LINHA 14 DE ABRIL| KM 45| SETOR 14 DE ABRIL|0||||1100098|Espigão D'Oeste|RO
11028033|EIEEFM PICHUVY CINTA LARGA|1100098|ALDEIA 14 DE ABRIL KM 70||ZONA RURAL|2||||1100098|Espigão D'Oeste|RO
11028246|EIEEFM SERTANISTA BENEDITO BRIGIDO DA SILVA|1100098|ALDEIA ROOSEVELT KM 102|ZONA RURAL|ZONA RURAL|2||||1100098|Espigão D'Oeste|RO
11028335|EMEIEF TANCREDO DE ALMEIDA NEVES|1100098|AVENIDA NOSSA SENHORA DA CONCEICAO|ZONA RURAL|DISTRITO BOA VISTA DO PACARANA KM 86|0||||1100098|Espigão D'Oeste|RO
11028394|EEEF VINICIUS DE MORAES|1100098|RUA ESPIRITO SANTO||CAIXA DAGUA|||||1100098|Espigão D'Oeste|RO
11028424|EEEMTI 7 DE SETEMBRO|1100098|RUA SURUI||CENTRO|0||||1100098|Espigão D'Oeste|RO
11037237|CEEJA DONIZETE ROMUALDO DA SILVA|1100098|RUA ESPIRITO SANTO||CAIXA DAGUA|0||||1100098|Espigão D'Oeste|RO
11038578|ESCOLA MONTEIRO LOBATO|1100098|RUA ACRE|CASA|SAO JOSE|0||||1100098|Espigão D'Oeste|RO
11038586|EMEF TEOBALDO FERREIRA|1100098|RUA PIAUI|PREDIO|JORGE TEIXEIRA DE OLIVEIRA|0||||1100098|Espigão D'Oeste|RO
11039060|EIEEF TENENTE MARQUES|1100098|ALDEIA TENENTE MARQUES KM 200||ZONA RURAL|||||1100098|Espigão D'Oeste|RO
11041307|APAE DE ESPIGAO DO OESTE|1100098|AV. PIAUI||LIBERDADE|0||||1100098|Espigão D'Oeste|RO
11042648|EIEEFM CAPITAO CARDOSO|1100098|ALDEIA CAPITAO CARDOSO KM 99||ZONA RURAL|2||||1100098|Espigão D'Oeste|RO
11043865|EIEEFM ROSANA CINTA LARGA|1100098|ALDEIA JOAO BRAVO KM 130||ZONA RURAL|2||||1100098|Espigão D'Oeste|RO
11043890|EIEEF TOME CINTA LARGA|1100098|TERRA INDIGENA ROOSEVELT - ALDEIA DO JACINTO||ZONA RURAL|||||1100098|Espigão D'Oeste|RO
11044519|EMEI SERGIO BALBINOT|1100098|RUA ROSA PEDRO AGOSTINHO||JORGE TEIXEIRA DE OLIVEIRA|0||||1100098|Espigão D'Oeste|RO
11044527|EMEIEF SIMONE MOURA ROSA|1100098|RUA BANDEIRANTES||SAO JOSE|0||||1100098|Espigão D'Oeste|RO
11046783|EMEI PROFESSOR ANTONIO BRASIL|1100098|RUA BOM JESUS||CIDADE ALTA|0||||1100098|Espigão D'Oeste|RO
11046872|EMEIEF CLELIA DAVID MUNDIM|1100098|AV NACOES UNIDAS||LIBERDADE|0||||1100098|Espigão D'Oeste|RO
11047607|EIEEF MAAMNZEEP CINTA LARGA|1100098|ALDEIA DO TONHAO KM 130||ZONA RURAL|2||||1100098|Espigão D'Oeste|RO
11049987|EIEEF OYKATXER SURUI|1100098|LINHA PACARANA KM 38 - TERRA INDIGENA SETE DE SETEMBRO|ALDEIA BETHEL|ZONA RURAL|2||||1100098|Espigão D'Oeste|RO
11106816|EEEF MARIA DI SANCTI SANTOS|1100098|RUA ROMIPORA||CIDADE ALTA|0||||1100098|Espigão D'Oeste|RO
11005874|EMEI BADER MASSUD JORGE|1100106|AV 15 DE NOVEMBRO|-|SERRARIA|0||||1100106|Guajará-Mirim|RO
11005882|EMEIEF TIA CHIQUINHA|1100106|ESTRADA ALUIZIO FERREIRA||DISTRITO DO IATA|||||1100106|Guajará-Mirim|RO
11005890|EIEEF ABRAO KOOP|1100106|ALDEIA SANTO ANDRE||RIO PACAAS NOVOS|2||||1100106|Guajará-Mirim|RO
11005912|EIEEFM ALEXANDRINA DO NASCIMENTO GOMES|1100106|ALDEIA BAIA DAS ONCAS - RIO GUAPORE|TI RIO GUAPORE||2||||1100106|Guajará-Mirim|RO
11005939|COLEGIO TIRADENTES DA POLICIA MILITAR - CTPM X|1100106|AV. 1º DE MAIO|PREDIO|10 DE ABRIL|0||||1100106|Guajará-Mirim|RO
11005947|EMEIEF ALMIRANTE TAMANDARE|1100106|AV. 12 DE OUTUBRO||TAMANDARE|0||||1100106|Guajará-Mirim|RO
11005971|EMEIEF CANDIDA MARIA MOURA DE PAULA|1100106|AVENIDA GIACOMO CASARA||NOSSA SENHORA DE FATIMA|0||||1100106|Guajará-Mirim|RO
11005980|EEEF CAPITAO GODOY|1100106|AVENIDA CANDIDO RONDON|ESTABELECIMENTO|SAO JOSE|0||||1100106|Guajará-Mirim|RO
11006013|CEEJA DR CLAUDIO FIALHO|1100106|AV MARECHAL DEODORO||SERRARIA|0||||1100106|Guajará-Mirim|RO
11006021|EMREF DR FRANCO MARTIRE|1100106|8ª LINHA DO IATA - RAMAL DO BOM SOSSEGO|ZONA RURAL||||||1100106|Guajará-Mirim|RO
11006030|EMEIEF JESUS PEREZ|1100106|AV ROCHA LEAL||SANTO ANTONIO|0||||1100106|Guajará-Mirim|RO
11006056|EMREF ECOLOGISTA FRANCISCO MENDES|1100106|RESEX RIO OURO PRETO|LOCALIDADE SAPEZAL||||||1100106|Guajará-Mirim|RO
11006072|EIEEF 05 DE JULHO|1100106|ALDEIA RICARDO FRANCO|||2||||1100106|Guajará-Mirim|RO
11006102|EMEIEF PROFESSORA FLORIZA BOUEZ|1100106|AV. MARECHAL DEODORO|PREDIO|SERRARIA|0||||1100106|Guajará-Mirim|RO
11006129|EIEEF FRANCISCO JOSE DE LACERDA|1100106|ALDEIA SOTERIO - RIO MAMORE|||2||||1100106|Guajará-Mirim|RO
11006145|EMEIEF IRMA HILDA|1100106|AVENIDA DUQUE DE CAXIAS||SANTA LUZIA|0||||1100106|Guajará-Mirim|RO
11006161|EIEEF JOAO FARIAS DE BARROS|1100106|ALDEIA SAO LUIS - RIO PACAAS NOVOS|||2||||1100106|Guajará-Mirim|RO
11006170|EIEEF JOAO FRANCISCO ARUAK|1100106|ALDEIA BAIA DA COCA - RIO GUAPORE|S/N||2||||1100106|Guajará-Mirim|RO
11006196|EMEIEF JOSE CARLOS NERI|1100106|AVENIDA ALMERINDO RIBEIRO DOS SANTOS||PROSPERO|0||||1100106|Guajará-Mirim|RO
11006234|EIEEF JOSIAS BATISTA DE OLIVEIRA|1100106|ALDEIA CAPOEIRINHA|RIO PACAAS NOVOS||2||||1100106|Guajará-Mirim|RO
11006293|EIEEF MARECHAL RONDON|1100106|ALDEIA TANAJURA||RIO PACAAS NOVOS|2||||1100106|Guajará-Mirim|RO
11006331|EMREF ODOCIL PIRES DE ALMEIDA|1100106|ESTRADA DO PALHETA KM 08|RAMAL FLORESTA||||||1100106|Guajará-Mirim|RO
11006358|EEEF PAUL HARRIS|1100106|AV. LEOPOLDO DE MATOS||TAMANDARE|0||||1100106|Guajará-Mirim|RO
11006366|EIEEF PAULO SALDANHA SOBRINHO|1100106|ALDEIA SAGARANA - RIO GUAPORE|||2||||1100106|Guajará-Mirim|RO
11006390|EIEEF PEDRO AZZI|1100106|ALDEIA DEOLINDA|RIO MAMORE||2||||1100106|Guajará-Mirim|RO
11006412|EIEEF POSCIDONIO BASTOS|1100106|ALDEIA RIO NEGRO OCAIA|RIO PACAAS NOVOS||2||||1100106|Guajará-Mirim|RO
11006420|EEEF PRESIDENTE EURICO GASPAR DUTRA|1100106|AVENIDA RORAIMA|DISTRITO DO IATA|CENTRO|0||||1100106|Guajará-Mirim|RO
11006498|EMEIEF SALOMAO SILVA|1100106|AV. DR LEWERGER||LIBERDADE|0||||1100106|Guajará-Mirim|RO
11006528|EMEIEF SAO JUDAS TADEU|1100106|RUA ANTONIO ELIAS TEIXEIRA||CENTRO|0||||1100106|Guajará-Mirim|RO
11006536|EMEIEF SAUL BENNESBY|1100106|AVENIDA 12 DE OUTUBRO|BNH|CAETANO|0||||1100106|Guajará-Mirim|RO
11006579|EIEEF TENENTE LIRA|1100106|ALDEIA LAJE NOVO - BOM SOSSEGO|||2||||1100106|Guajará-Mirim|RO
11006587|EMREIEF TEOFILO LIMAO DE SOUZA|1100106|ESTRADA DO BOM SOSSEGO|RAMAL CACHOEIRINHA|KM 62|||||1100106|Guajará-Mirim|RO
11006595|ESCOLA TOUFIA TANOUS BOUCHABKI|1100106|AV.DR.MENDONCA LIMA||TAMADARE|0||||1100106|Guajará-Mirim|RO
11006617|EEEFM IRMA MARIA CELESTE CIVICO-MILITAR|1100106|AV. JOSE BONIFACIO||SERRARIA|0||||1100106|Guajará-Mirim|RO
11006633|EEEFM ROCHA LEAL|1100106|DR. LEWERGER||SAO JOSE|0||||1100106|Guajará-Mirim|RO
11006641|EEEMTI SIMON BOLIVAR|1100106|AV. 15 DE NOVEMBRO||CENTRO|0||||1100106|Guajará-Mirim|RO
11006684|INSTITUTO ESTADUAL DE EDUCACAO PAULO SALDANHA|1100106|AV. GETULIO VARGAS||CENTRO|0||||1100106|Guajará-Mirim|RO
11006692|EMEIEF PROFESSORA ADMA LEAL|1100106|AV. QUINTINO BOCAIUVA|ESCOLA|TAMANDARE|0||||1100106|Guajará-Mirim|RO
11006706|CENTRO EDUCACIONAL INOVACAO|1100106|AV. DUQUE DE CAXIAS|BNH|CAETANO|0||||1100106|Guajará-Mirim|RO
11006714|ESCOLA DE EDUCACAO ESPECIAL NOVO MUNDO - ASSOCIACAO PESTALOZZI - GUAJARA-MIRIM|1100106|AV COSTA MARQUES|CASA|CENTRO|0||||1100106|Guajará-Mirim|RO
11041846|EIEEF MANUM ORO EO|1100106|ALDEIA BOM FUTURO|RIO PACAAS NOVOS||2||||1100106|Guajará-Mirim|RO
11042842|EIEEF DIDIMO GRACILIANO DE OLIVEIRA|1100106|ALDEIA GRACAS A DEUS|RIO PACAAS NOVOS||2||||1100106|Guajará-Mirim|RO
11042850|EIEEF NAWACAM ORO WARAM XIJEIN|1100106|ALDEIA LINHA 10 - BOM SOSSEGO|||2||||1100106|Guajará-Mirim|RO
11043458|EMEIEF PROFª MARIA LIBERTY DE FREITAS|1100106|AV TENENTE HENRIQUE LOPES||JARDIM DAS ESMERALDAS|0||||1100106|Guajará-Mirim|RO
11043474|EIEEF A AIN ORO NAO|1100106|AV COSTA MARQUES|||||||1100106|Guajará-Mirim|RO
11043482|EIEEF HWEREIN CAT TOWA ORO NAO|1100106|ALDEIA CAJUEIRO||RIO PACAAS NOVOS|2||||1100106|Guajará-Mirim|RO
11043490|EIEEF WEM CANUM ORO WARAM|1100106|ALDEIA LAJE VELHO - BOM SOSSEGO|||2||||1100106|Guajará-Mirim|RO
11044802|CENTRO DESPERTAR DA CRIANCA E DO ADOLESCENTE|1100106|AV. ANTONIO LUIZ DE MACEDO||PROSPERO|0||||1100106|Guajará-Mirim|RO
11044829|CENTRO EDUCACIONAL MUNDO ENCANTADO|1100106|BOUCINHA DE MENEZES||CENTRO|0||||1100106|Guajará-Mirim|RO
11046805|CENTRO EDUCACIONAL NOVO MILENIO|1100106|AV. DOM PEDRO II||CENTRO|0||||1100106|Guajará-Mirim|RO
11047046|EMREF 10 DE ABRIL|1100106|RESEX RIO OURO PRETO / RAMAL DOS SERINGUEIROS|||||||1100106|Guajará-Mirim|RO
11048190|EMREF ODETE BARROSO VIANA|1100106|ESTRADA DO BOM SOSSEGO||ZONA RURAL|||||1100106|Guajará-Mirim|RO
11048891|EIEEF MARINA AIKOM ORO WIM|1100106|ALDEIA CRISTO REIS - RIO NEGRO OCAIA|||2||||1100106|Guajará-Mirim|RO
11048913|EIEEF DOM LUIZ GOMES DE ARRUDA|1100106|ALDEIA WINAIN TAIN|RIO GUAPORE||||||1100106|Guajará-Mirim|RO
11048921|EIEEF CO UM ORO WARAM|1100106|ALDEIA SEMAPE - ESTRADA DO BOM SOSSEGO||BOM SOSSEGO|2||||1100106|Guajará-Mirim|RO
11048930|EIEEF MBIXIRE TAXO MACURAP|1100106|ALDEIA PEDRAL|RIO GUAPORE||2||||1100106|Guajará-Mirim|RO
11048948|EIEEF PAKUIA|1100106|ALDEIA OROSSARI TUPARI|||2||||1100106|Guajará-Mirim|RO
11049642|EIEEF MAMXUN TAMANAIN ORO NAO|1100106|ALDEIA BOM JESUS|||2||||1100106|Guajará-Mirim|RO
11049960|IFRO - CAMPUS GUAJARA-MIRIM|1100106|AVENIDA 15 DE NOVEMBRO||PLANALTO|0||||1100106|Guajará-Mirim|RO
11050110|EMEI PROFESSORA ZULEIDE COSTA DE ASSUMPCAO|1100106|AV. ANTONIO LUIZ DE MACEDO||NOSSA SENHORA DE FATIMA|||||1100106|Guajará-Mirim|RO
11050330|CRECHE ESCOLA SONHO MEU|1100106|AV PRIMEIRO DE MAIO||SAO JOSE|||||1100106|Guajará-Mirim|RO
11050543|ASSOCIACAO ALLAN KARDEK|1100106|AV NOVO SERTAO||10 DE ABRIL|||||1100106|Guajará-Mirim|RO
11050667|EIEEF ORO WAO YEIN ORO NAO|1100106|ALDEIA PITOP - TERRA INDIGENA|PACAAS NOVOS||2||||1100106|Guajará-Mirim|RO
11050675|EIEEF ORO WAO PO WA ORO NAO|1100106|ALDEIA COMI WA WAN - RIO NEGRO OCAIA|TERRA INDIGENA||2||||1100106|Guajará-Mirim|RO
11050683|EIEEF JOAO JABUTI|1100106|ALDEIA SAO JOAO - PACAAS NOVOS|TERRA INDIGENA||2||||1100106|Guajará-Mirim|RO
11052007|EMREF ERNANDES COSTA|1100106|AV COSTA MARQUES|||||||1100106|Guajará-Mirim|RO
11066806|EIEEF XIJAN ORO NAO|1100106|ALDEIA PANTXIROP - RIO PACAAS NOVOS|||2||||1100106|Guajará-Mirim|RO
11067810|EIEEF VALDEMAR CABIXI|1100106|ALDEIA PEDREIRAS|RIO PACAAS NOVOS||2||||1100106|Guajará-Mirim|RO
11068809|EIEEF JOSE DOS SANTOS|1100106|ALDEIA PANTXIROP - RIO NEGRO OCAIA|||2||||1100106|Guajará-Mirim|RO
11089806|EEEF SALOMAO JUSTINIANO DE MELGAR|1100106|AV TANCREDO FARIAS DE MATOS||CENTRO/DISTRITO DE SURPRESA|0||||1100106|Guajará-Mirim|RO
11090804|EIEEF WATACAO ORO NAO MIXIC|1100106|ALDEIA TRES BOCAS||RIO PACAAS NOVOS|2||||1100106|Guajará-Mirim|RO
11091800|EIEEF LEONEL BUANGA CANOE|1100106|ALDEIA BARRANQUILHA|S/N||2||||1100106|Guajará-Mirim|RO
11094834|CMAE JOSE RODOLPHO ALVES FERREIRA|1100106|AV.DR.LEWERGER||SERRARIA|0||||1100106|Guajará-Mirim|RO
11119802|EMREF PROFESSORA HELENA MENEZES RUIZ|1100106|ESTRADA DO PALHETA||COMARA|||||1100106|Guajará-Mirim|RO
11120800|EMREF PROF JOAO DA MATA DOS SANTOS|1100106|RESEX DO RIO PACAAS NOVOS|LOCALIDADE MARGARIDA||||||1100106|Guajará-Mirim|RO
11011157|APAE PRECISO DE CARINHO|1100114|RUA TAPAJOS||SETOR 2|0||||1100114|Jaru|RO
11011165|CEEJA DE JARU|1100114|RUA GOIAS||SETOR 02|0||||1100114|Jaru|RO
11011181|EMEI PROFESSORA ZENIR CARVALHO|1100114|RUA GOIAS||SETOR 07|0||||1100114|Jaru|RO
11011190|EMEI TANIA BARRETO|1100114|RUA RIO GRANDE DO NORTE||SETOR 5|0||||1100114|Jaru|RO
11011203|EMEIEF BEATRIZ MIREYA|1100114|RUA OSVALDO CRUZ||SETOR 04|0||||1100114|Jaru|RO
11011270|EMEF ABRAO ROCHA|1100114|RUA MARECHAL RONDON||SETOR 03|0||||1100114|Jaru|RO
11011335|EMEF ALDEMIR LIMA CANTANHEDE|1100114|RUA MAMORE||SETOR 01-A|0||||1100114|Jaru|RO
11011491|EEEMTI CAPITAO SILVIO DE FARIAS|1100114|RUA FLORIANOPOLIS|ESCOLA|SETOR 02|0||||1100114|Jaru|RO
11011661|EEEFM PROF DAYSE MARA DE OLIVEIRA MARTINS|1100114|RUA ONOFRE DUARTE DE OLIVEIRA|SETOR 06|JARDIM ELDORADO|0||||1100114|Jaru|RO
11011998|EMEF JEAN CARLOS MUNIZ|1100114|AVENIDA BRASIL|EM FRENTE A IGREJA|SETOR 05|0||||1100114|Jaru|RO
11012099|EEEFM GOV JORGE TEIXEIRA DE OLIVEIRA|1100114|RUA FLORIANOPOLIS|ESCOLA|JARDIM ESPERANCA - SETOR 07|0||||1100114|Jaru|RO
11012145|EEEFM JOSUE MONTELLO|1100114|LINHA 630 KM 25|ZONA URBANA||0||||1100114|Jaru|RO
11012170|EMEIEF JUSCELINO KUBITSCHEK|1100114|LINHA 617||ZONA RURAL|0||||1100114|Jaru|RO
11012269|EMEIEF MARECHAL CORDEIRO DE FARIAS|1100114|BR 364 LINHA 619 KM 01|ZONA RURAL|ZONA RURAL|0||||1100114|Jaru|RO
11012277|EEEFM MARECHAL COSTA E SILVA|1100114|RUA JOSE ZUPELLI|LINHA 610 KM 30|DISTRITO DE BOM JESUS|0||||1100114|Jaru|RO
11012323|EMEF MARIA DE LOURDES DA SILVA|1100114|RUA RAIMUNDO BARRETO|ESCOLA|JARDIM ESPERANCA|0||||1100114|Jaru|RO
11012382|EEEF NILTON OLIVEIRA DE ARAUJO|1100114|RUA OSEIAS FEITOSA DOS SANTOS||JARDIM BELA VISTA|0||||1100114|Jaru|RO
11012447|EEEFM OLGA DELLAIA|1100114|AVENIDA PADRE ADOLPHO RHOL|CENTRO|SETOR 02|0||||1100114|Jaru|RO
11012579|EEEFM PEDRO VIEIRA DE MELO|1100114|RUA LEOMAR JOSE BARATELA|ZONA URBANA|CENTRO|0||||1100114|Jaru|RO
